2023-03-12 19:41:36,138 DEBUG   SenderThread:332487 [sender.py:send():336] send: stats
2023-03-12 19:41:37,139 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:41:38,124 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:41:42,140 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:41:43,125 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:41:47,141 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:41:48,126 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:41:52,142 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:41:53,127 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:41:57,143 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:41:58,128 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:42:02,794 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:42:03,113 INFO    Thread-18 :332487 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/student/cvop_project/wandb/run-20230312_194035-ff2wdupd/files/output.log
2023-03-12 19:42:03,667 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:42:06,140 DEBUG   SenderThread:332487 [sender.py:send():336] send: stats
2023-03-12 19:42:07,603 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: partial_history
2023-03-12 19:42:07,606 DEBUG   SenderThread:332487 [sender.py:send():336] send: history
2023-03-12 19:42:07,606 DEBUG   SenderThread:332487 [sender.py:send_request():363] send_request: summary_record
2023-03-12 19:42:07,607 INFO    SenderThread:332487 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-03-12 19:42:08,115 INFO    Thread-18 :332487 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/student/cvop_project/wandb/run-20230312_194035-ff2wdupd/files/wandb-summary.json
2023-03-12 19:42:08,608 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:42:08,669 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:42:09,116 INFO    Thread-18 :332487 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/student/cvop_project/wandb/run-20230312_194035-ff2wdupd/files/output.log
2023-03-12 19:42:13,609 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:42:13,670 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:42:18,610 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:42:18,671 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:42:23,610 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:42:23,672 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:42:28,611 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:42:28,673 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:42:33,612 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:42:33,674 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:42:36,141 DEBUG   SenderThread:332487 [sender.py:send():336] send: stats
2023-03-12 19:42:38,675 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:42:39,142 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:42:43,676 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:42:44,143 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:42:48,677 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:42:49,144 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
